ph,Hardness,Solids,Chloramines,Sulfate,Conductivity,Organic_carbon,Trihalomethanes,Turbidity,Potability,ph_category,ph_category_encoded
0.5529896364490506,0.7406667037769435,0.7316929027035483,0.4677733395027655,0.9050021038052387,0.4665231707835113,0.2710828306192969,0.2260620458580705,0.30586339830118225,0,Neutral,2
0.493560368095855,0.7230263867380294,0.3283664346613839,0.29211253810401977,0.49191775982813457,0.4044239639313178,0.37780280036500363,0.7384896199618938,0.7495712168384487,0,Neutral,2
0.19106713551394905,0.465655782793151,0.4380773008449475,0.3671665011967353,0.42138907131943615,0.5325330101302923,0.31115141796247797,0.2845713289418202,0.4819330086004926,0,Acidic,0
0.493560368095855,0.15613609479515245,0.44538012917435815,0.34539099356818054,0.49191775982813457,0.5001153365220292,0.9498429649841476,0.33244713619576277,0.24577112819304003,0,Neutral,2
0.8447912053111352,0.5081703062592732,0.5530052342553146,0.3735597436863423,0.4537716042308251,0.43302169164202026,0.6168265921284335,0.05226916488496686,0.5821220052562537,0,Alkaline,1
0.493560368095855,0.7331006197328643,0.2583797083626619,0.17993778768018737,0.3084087527238015,0.327731302241874,0.7204818123041687,0.2037393544850466,0.38882777825140835,0,Neutral,2
0.22510049382713893,0.4842996023008822,0.37085105250960826,0.6148423537395675,0.3667108475339238,0.29606426146944936,0.26751269882780565,0.4118974081458913,0.608436504410123,0,Acidic,0
0.5107278633786912,0.7639315329423181,0.6459934105076202,0.463683241531839,0.895842269810808,0.2892166902910162,0.31818478585537063,0.4927856256734067,0.7860035850224965,0,Neutral,2
0.13479021044923523,0.41074977140979707,0.48229186509375405,0.19684497472270318,0.49191775982813457,0.44869465529853864,0.7387672402973813,0.5023260766533855,0.6340779391852269,0,Acidic,0
0.28352027384674816,0.6245525857401916,0.8009374990187463,0.5111298956555732,0.49191775982813457,0.6720038259854477,0.5984388690337905,0.6332164924881496,0.5378909926387662,0,Acidic,0
0.48050785891011405,0.5785245966445595,0.232758749223154,0.16242590619459424,0.35855199304673047,0.42039714393213096,0.43989837224142275,0.7546314759375605,0.3141949574817363,0,Neutral,2
0.493560368095855,0.06957629517125397,0.7739126342807586,0.400634164473256,0.2740185365567438,0.5959165929920727,0.7349462454482842,0.5699808703688207,0.6014944785428313,0,Neutral,2
0.7644915537338192,0.5182347241227628,0.48156087172944784,0.22038776119714604,0.3759323190183368,0.45041033574655337,0.4667148860045864,0.2684639956410953,0.4164045743741145,0,Alkaline,1
0.493560368095855,0.31526883035593534,0.6167566390008337,0.49343280093496705,0.23801993862642146,0.40400991282994786,0.6007306194698032,0.6109564181491924,0.2791329528873122,0,Neutral,2
0.4330495954635899,0.16606926651551068,0.4437802113837437,0.2262769566080312,0.14816530525336535,0.7636762512203101,0.30979324569383987,0.5616494984006657,0.44393947927944577,0,Neutral,2
0.8258960807838304,0.5917726206856583,0.2632982357644447,0.5170803790744494,0.5429092766476664,0.723167578626136,0.7169517021348477,0.2648172859658739,0.45639226419320544,0,Alkaline,1
0.5640294603564758,0.90052021129472,0.687674593457947,0.7923310523537714,0.49191775982813457,0.45030605549289743,0.5869843489807058,0.4987362070729358,0.690685730027027,0,Neutral,2
0.7272572002814116,0.7616671042203557,0.6459777388071741,0.651867071834962,0.8628093730965882,0.6202882918014794,0.03630945243669814,0.15955438937495536,0.49107903928286134,0,Alkaline,1
0.17273689761371125,0.45502536567801577,0.5448369068551524,0.5169995795430755,0.4294569624256961,0.4517690818342109,0.15958045040918628,0.9029272277344635,0.6145781446308678,0,Acidic,0
0.493560368095855,0.24770130168343296,0.37776846972424605,0.6586332354160045,0.23972839016474357,0.35344854060536496,0.4142764923184446,0.561521254682285,0.6014469161636298,0,Neutral,2
0.493560368095855,0.2301797898833816,0.45933913035036245,0.6396327231008261,0.49191775982813457,0.19640217259301912,0.62517075481401,0.41250534825326496,0.526532869221762,0,Neutral,2
0.0005673190302789566,0.7301894117284461,0.722362512971471,0.48684919983392433,0.608630520016141,0.15042499147200167,0.23828659830489812,0.46327824279873725,0.4821208277636987,0,Acidic,0
0.493560368095855,0.7051902968629516,0.8037351802588132,0.7195202165576111,0.8879636001899658,0.21018863960805484,0.6420958998794002,0.4987541771867183,0.4708942171744994,0,Neutral,2
0.7542298387516851,0.48602065196057975,0.5523813837528839,0.645344592149099,0.49191775982813457,0.43627831350734164,0.3896752618959087,0.27474564377283056,0.6186806136443603,0,Alkaline,1
0.6587495716168951,0.0558493053862299,0.7339186949719518,0.4278356637266842,0.49191775982813457,0.4759622867056736,0.31965588757576174,0.642319703805232,0.5214942148143428,0,Neutral,2
0.36242182593582406,0.5955537934959457,0.4878904123303378,0.5994884431042684,0.49191775982813457,0.3559146434972866,0.5313807124895704,0.4648892245417831,0.7938632221994979,0,Acidic,0
0.493560368095855,0.5884947354867304,0.2839512432067825,0.1674751892861968,0.44525046748213715,0.2920933597641882,0.5931286639080178,0.2927050122426896,0.37214274615579,0,Neutral,2
0.5289597953506436,0.38867025549062906,0.5593848183100139,0.33851490019859337,0.6155773106321503,0.6643406127303004,0.6621182872122036,0.3061910510365146,0.41883351189028706,0,Neutral,2
0.5130420204669798,0.40908953735507414,0.14578067804733819,0.07790718853073497,0.06835259202997257,0.5021238461845796,0.2463649917644915,0.7872128723686453,0.47784920243954276,0,Neutral,2
0.36451548261195976,0.07630220917081576,0.4344418083977448,0.4993569522763906,0.24039295100667646,0.787358427820585,0.48422012719311686,0.391252683371702,0.8200182958212459,0,Acidic,0
0.7523154464991985,0.7865156905083232,0.5144247514233016,0.5539758199553586,0.49191775982813457,0.3355885107178866,0.7407760024105585,0.539232189934244,0.47513720909590695,0,Alkaline,1
0.493560368095855,0.640191245245244,0.3300066516162803,0.3079243915935465,0.5787225542776815,0.4958637934668368,0.5779537309574692,0.2859730351164301,0.6609384880959897,0,Neutral,2
0.47160407115381087,0.5895135592055379,0.5749561752185902,0.45753095043090747,0.49191775982813457,0.40227853356860493,0.475957333034362,0.7932247407992696,0.7480554744252457,0,Neutral,2
0.40195153199802724,0.36821080761221603,0.5481096724034579,0.32824504971362495,0.3523903192807225,0.6119997388142031,0.6042528126200675,0.3891908354345825,0.09993798210765825,0,Acidic,0
0.5376607825498544,0.6288437526030645,0.7168830264008949,0.854587595427523,0.8268367028570758,0.4974157953783042,0.20156597115421332,0.5343202171968462,0.38844038394512936,0,Neutral,2
0.2545768937199093,0.31743967506820436,0.27716698371022636,0.581132459497778,0.49191775982813457,0.5365736413738522,0.7071668461393654,0.4987541771867183,0.4479538777800217,0,Acidic,0
0.5521766517951711,0.5486789949987491,0.20985423431316827,0.424207966668015,0.32683539290691677,0.670912127494073,0.3425578462436983,0.6772100005067974,0.4511418214665903,0,Neutral,2
0.3266429440776578,0.8932483252555655,0.6116647266348995,0.5706105711289466,0.8781397922534437,0.6930290739121998,0.3827916202141462,0.694001137471256,0.2664557751874984,0,Acidic,0
0.36331383438611076,0.48776920046285366,0.2904481672279625,0.6001746401830104,0.49191775982813457,0.4781844784977017,0.11911076671043058,0.5471109636896097,0.4131713326700913,0,Acidic,0
0.45042573934423735,0.7217163229547899,0.6091996962784653,0.6008976341513534,0.6245566105736575,0.5850157296355245,0.4720250929947117,0.47645125104694136,0.722835946622864,0,Neutral,2
0.9473887791368317,0.5117879717725485,0.4800639697743018,0.4618655294244078,0.4621772963800179,0.5076045839470142,0.5887365703266572,0.4084422392732831,0.3592648014194967,0,Alkaline,1
0.7588964700438404,0.5576643915264367,0.6420826762430442,0.4010843119966973,0.8303990827508105,0.677104738001435,0.45480141310207484,0.200092713774568,0.1620569773880135,0,Alkaline,1
0.493560368095855,0.5041202263979975,0.38207399912717244,0.5719692606959101,0.46295522538613465,0.8282993313378963,0.3613707642558995,0.5293996014717868,0.5963500569796905,0,Neutral,2
0.493560368095855,0.511319754611263,0.6673659213996143,0.47081473748130037,0.6769190889596461,0.485875314330331,0.2145505787665098,0.35918496903436664,0.3520593009778171,0,Neutral,2
0.34599262878685966,0.7590173977310438,0.4561522354348689,0.6742913694384598,0.49191775982813457,0.1984510013289103,0.7721817281392678,0.8254389235408335,0.30875219523166353,0,Acidic,0
0.8069349975263508,0.8566434756768523,0.6274878207658693,0.43477182938495945,0.8009931522531573,0.8575839470848046,0.5987132603850087,0.406374581683197,0.03478092371513736,0,Alkaline,1
0.4804302847835199,0.5370944066716296,0.2562275275493913,0.2947804115885401,0.2720941990177659,0.7751380803505652,0.2234986414822721,0.36736236569064734,0.42251455925242976,0,Neutral,2
0.35248532806404453,0.503458459233067,0.5984970009614686,0.5627434723697196,0.4625852050321724,0.7683284678737599,0.5815346658467004,0.1863204050530905,0.8280033953864823,0,Acidic,0
0.5000359110045326,0.648932166140379,0.5346113889797202,0.38268555458720893,0.5599766245836229,0.29147448425878403,0.29423458900645133,0.7904457326342871,0.6867248845152325,0,Neutral,2
0.24972497322887655,0.10730521239881763,0.48040161152059374,0.6396451178134028,0.09129052978568941,0.5316076933310596,0.527341491715914,0.7656762769738528,0.7585044306278468,0,Acidic,0
0.5201427331683149,0.008545701636922476,0.5517373714650594,0.3853286866764169,0.1612713691854908,0.48082716359186456,0.45976485789129135,0.46316327434269206,0.43633183714690815,0,Neutral,2
0.8307261856149696,0.2826339249871205,0.4664005095088197,0.5805325238254522,0.3953148212889186,0.4998131122665614,0.2693871643798536,0.44711203917932,0.29354992865831064,0,Alkaline,1
0.057987521471075776,0.3053721531745911,0.5466842381395404,0.5376716443535301,0.21806320635716547,0.32799582455798776,0.4506247985928255,0.34908900560214867,0.44911982642087145,0,Acidic,0
0.5427061430990233,0.6654895739970689,0.25418321869038085,0.729605465573373,0.49191775982813457,0.6487627273555057,0.7097372987543402,0.586143999585238,0.7143576015753228,0,Neutral,2
0.7281017686581434,0.36137483693928163,0.26140317249849876,0.5494843782071368,0.3035160027670849,0.6045907089231348,0.9151986141098116,0.3231834306352132,0.7623579333548662,0,Alkaline,1
0.493560368095855,0.3194393690933851,0.8133396710043242,0.6579631990302202,0.4611181335404626,0.8629710405824662,0.6847379903696134,0.9487974389112426,0.5042271350619911,0,Neutral,2
0.7224960365739347,0.5433302491094602,0.5145551658267188,0.6503276115987151,0.688707214260655,0.5175691293614884,0.6508213675841827,0.44699759275601775,0.4756326751889045,0,Neutral,2
0.493560368095855,0.6034375418977574,0.5043387936836479,0.48202725090046367,0.49930600460371055,0.5805472272047627,0.3476034119762121,0.5356339508464505,0.36237178855552077,0,Neutral,2
0.7804189095993291,0.8655810834288674,0.21117480788490395,0.609741290238986,0.6090027165860965,0.31642931019359705,0.14286336004194533,0.6402683363854329,0.8674852658412251,0,Alkaline,1
0.3457579667266797,0.4531669067857521,0.6232165678148713,0.41615863310675866,0.6053546026871084,0.09811076394369084,0.5149389743628163,0.5825600922358314,0.49980762892259867,0,Acidic,0
0.7113783840045868,0.4258720927124654,0.29320111737985116,0.10292048219728184,0.3015623023370906,0.5810981707509704,0.6577793453329375,0.27896402321779484,0.4962732323325445,0,Neutral,2
0.8477780515327508,0.6616387620526406,0.27216568236161204,0.5246487419086923,0.4855484806635575,0.3373571518683303,0.48911462118667687,0.4987541771867183,0.7996318072553561,0,Alkaline,1
0.625701790344897,0.6847621819434612,0.2812220634510305,0.526347716572177,0.5936943823710084,0.5405738718280901,0.03892594126377569,0.45570088594745267,0.5618390818268897,0,Neutral,2
0.4476659177754526,0.6345988623403317,0.48917889801307657,0.5087158235259364,0.49191775982813457,0.38018091995392717,0.6365174586139621,0.5907094620690525,0.481995656360803,0,Neutral,2
0.493560368095855,0.45589872928288544,0.6297025342833891,0.8225697055542665,0.6763348993768368,0.13783480977654933,0.4487758482577238,0.5040898605667785,0.8920125511738519,0,Neutral,2
0.5167203259706789,0.9117437336369231,0.31278969047472677,0.7448439167761809,0.6877725527579561,0.1969407524077717,0.6544670206170371,0.6885224213315209,0.6469873362610563,0,Neutral,2
0.9778217361355465,0.7750500367621579,0.34071675593921025,0.28157272113106174,0.7120393113130339,0.44669349688435395,0.597902208715126,0.4308516805669354,0.36882378714271236,0,Alkaline,1
0.4684758596230413,0.11417766064683499,0.6154237667686787,0.4992363324351678,0.29586978515591067,0.31175658352048136,0.7240881452244889,0.6782754095859185,0.46425664550361245,0,Neutral,2
0.493560368095855,0.17857841376060146,0.3642362185050993,0.5755353276234172,0.49191775982813457,0.5928469567444601,0.7350556686618599,0.28855994047662287,0.6629411768325271,0,Neutral,2
0.493560368095855,0.7136386895025723,0.6150876830685729,0.5049988853303546,0.7685947512190099,0.1619826294553139,0.23409241452085244,0.5696516037222448,0.5521045651383701,0,Neutral,2
0.5698239277039018,0.9449864916512111,0.602526016314669,0.9294627818947241,0.49191775982813457,0.6743792282104566,0.6038220416295288,0.3806657376413674,0.239412235366799,0,Neutral,2
0.7319922056085152,0.7164423206830458,0.6491276462192188,0.592894821075399,0.7682451677051461,0.5115466836947862,0.6054072442588105,0.579169880919894,0.451252402654034,0,Alkaline,1
0.5462084059295432,0.5662618241031897,0.5582285306200628,0.8227213270715734,0.7150724716662484,0.3582665887432486,0.3431418136113212,0.5122847972919069,0.6031575524350563,0,Neutral,2
0.410058651391798,0.5316020191170975,0.380570676152595,0.38526634674752097,0.44296636714089344,0.6212932011409162,0.6203364997192031,0.24720959096696787,0.3980345474456686,0,Neutral,2
0.17814765924143272,0.23187580518658535,0.7865321155625843,0.5030743635083204,0.3929789083900417,0.6631309587600085,0.719016365465214,0.45650494646868006,0.3258871478337142,0,Acidic,0
0.474011094962452,0.23454996768988323,0.4006841033229765,0.22054170141807666,0.05544225231825539,0.5278751149441914,0.7228037057245109,0.3618115191473011,0.17564504077871967,0,Neutral,2
0.34263676640415097,0.5010704639380404,0.80891275843708,0.632349359980694,0.8466101511290605,0.3513738453539664,0.818173816310722,0.19374119063121747,0.5530510166333056,0,Acidic,0
0.3684745378401595,0.4653748900227205,0.631672104536229,0.5042222585996468,0.3868041337608621,0.5469350732720579,0.7777359562280075,0.42873667606907734,0.6259813477494871,0,Acidic,0
0.34027767298116296,0.26663100361135716,0.32809267227127664,0.5495349621081638,0.28389351796310613,0.2786549713468544,0.38569129325628887,0.5285201412407312,0.3786959554275624,0,Acidic,0
0.6656508886029758,0.3759648731910229,0.6245175853201653,0.7445252187050164,0.5023399189210029,0.43334210143371904,0.5870830562065015,0.6807068166818135,0.35380998806344066,0,Neutral,2
0.8912798008187836,0.5298642358359432,0.2887485155342274,0.33640968182532544,0.4464515526080781,0.5139781613867369,0.4872992389970398,0.46088718710524085,0.4488381808111056,0,Alkaline,1
0.6716674349690582,0.5228447738576852,0.6087906316510019,0.5211318540730026,0.5765750490209451,0.7184879623963885,0.5985218179523402,0.493936247690748,0.5739036438510479,0,Neutral,2
0.493560368095855,0.30887215050934336,0.46813218971649845,0.2265405904532803,0.49191775982813457,0.8088381360081678,0.3307129367088602,0.4987541771867183,0.4291466897544177,0,Neutral,2
0.6233842084177127,0.5442913286437358,0.563476190917884,0.6058078951788566,0.5311652733616232,0.5940488308554421,0.5902560621576685,0.7395562163583267,0.5426206690579548,0,Neutral,2
0.1674395043632394,0.6500687904439378,0.48761055348400356,0.3914924965773399,0.3279461293186281,0.4098165392473441,0.7036222935339196,0.342107439208358,0.36787479564224157,0,Acidic,0
0.3629659330291034,0.471937463675124,0.2978456010872856,0.33620055143106614,0.4371955421300142,0.7366665801383729,0.51775155438198,0.423137649428555,0.3981588000520738,0,Acidic,0
0.493560368095855,0.2425963173782436,0.4482136648991311,0.6247361660858353,0.49191775982813457,0.6415580407042978,0.6640745005690172,0.5646291803939523,0.6043377990642778,0,Neutral,2
0.9238520795439881,0.9271552851063588,0.18501167823549872,0.6604386382567797,0.6919249489074821,0.33615155642853584,0.5377143377367808,0.326550101119409,0.6563411275889357,0,Alkaline,1
0.9020287576044036,0.21618223720018537,0.529352636110814,0.47799163369830105,0.4924886673283595,0.47801907564621554,0.6278318516622885,0.7867471638693977,0.7236699125740971,0,Alkaline,1
0.5875424119603533,0.5147986609579912,0.3629808992284067,0.8591358688809245,0.6865629650618512,0.4854862869448246,0.28743833186402673,0.9129723981845266,0.25040231475191466,0,Neutral,2
0.29427136230940765,0.23014894082956983,0.5581288113618696,0.4274543529982066,0.21655584316356835,0.24856455864505728,0.35214343302893464,0.7336547563271714,0.6687848190097401,0,Acidic,0
0.42162993049959885,0.4993158600696025,0.39350914188168384,0.1680102855473405,0.16525088056685222,0.1170358154615952,0.2490317436623703,0.5865652925981863,0.6419451532298084,0,Neutral,2
0.14151661245683556,0.3943060698345707,0.30043623306700323,0.7408453636178847,0.40784449471875917,0.8555333766277378,0.3908188626967121,0.4421500820728019,0.6045938640136193,0,Acidic,0
0.6371847308470505,0.7610371852763148,0.4269302293504018,0.3404211678788886,0.49191775982813457,0.516803048146407,0.18327367710353992,0.5071512837263346,0.4321044754794433,0,Neutral,2
0.47312682897126435,0.6241365889761673,0.4464915957232029,0.5262484303144981,0.5456130121602714,0.343387156724462,0.2360646333448671,0.43099333299376713,0.059884775399851264,0,Neutral,2
0.493560368095855,0.4581679145376626,0.27019184564837634,0.1859368845352259,0.3047862968047568,0.4383317716223492,0.36169363477434807,0.44040610747031655,0.3777070764038124,0,Neutral,2
0.7178914507553525,0.5973072301961343,0.7737066043251202,0.7026475652102946,0.8872886573876735,0.611471976269202,0.4685687015185332,0.4987541771867183,0.4510286039494944,0,Neutral,2
0.6021187515345311,0.7336677732881315,0.48454903022374934,0.3995134612422711,0.5468892073141056,0.6001963640625081,0.501779036899415,0.12859130677343877,0.4388450826335166,0,Neutral,2
0.493560368095855,0.8211883840864177,0.4364646441069544,0.7142450575701631,0.49191775982813457,0.52614026213475,0.6253039204131587,0.4781360904723611,0.4524042848565236,0,Neutral,2
0.7912335449079134,0.784259263615881,0.5107294689260164,0.686066803611737,0.758405798614378,0.3960310316898146,0.3051995271753332,0.6125289330851951,0.6481023267379822,0,Alkaline,1
0.36305767174767933,0.2184712798070222,0.3867383745643816,0.6431714431626805,0.4553329951182059,0.6200152282958653,0.4947961664300035,0.45065138883032024,0.5846417353389928,0,Acidic,0
0.35052450067852714,0.14361897965617376,0.21098260029505664,0.5679609706861641,0.07104484492192009,0.4732325363515006,0.6148207816680389,0.3025062365064651,0.6556923021956294,0,Acidic,0
0.493560368095855,0.531403506618988,0.2646857971248357,0.7679842542263624,0.5446807914093545,0.4767368749787883,0.4839769407879791,0.45123452297414796,0.1914746769649901,0,Neutral,2
0.5362819737221193,0.9937786572047694,0.3241293286383299,0.6291886625753444,0.8850703752622291,0.47455991979983575,0.6329088226035517,0.5272729740472464,0.4330231804705338,0,Neutral,2
0.493560368095855,0.326187151764341,0.8985365503135075,0.4304953347674883,0.49191775982813457,0.695840721042426,0.4527097414127293,0.1770864854462954,0.5890639564975368,0,Neutral,2
0.7461663965757172,0.5270247751532134,0.5936358034925713,0.4832944321406048,0.6387681787503077,0.24031771839062283,0.6830706120732997,0.5239180568026232,0.8051218583846054,0,Alkaline,1
0.493560368095855,0.5521744519225168,0.45592721512816575,0.4631759445542309,0.6613636657230826,0.6225309444487135,0.3872881311616238,0.5475202549668416,0.5295300654044299,0,Neutral,2
0.6914974704054758,0.5563288506954266,0.7920837471292278,0.4158898175873214,0.5987259254857284,0.4388025054066757,0.594267944816391,0.6630115166054396,0.4944298071645994,0,Neutral,2
0.493560368095855,0.7330454112343426,0.47248277159937,0.4477766872258195,0.49191775982813457,0.29077990229955347,0.243347780048964,0.6331396247011383,0.3415382768580624,0,Neutral,2
0.493560368095855,0.7574694891738672,0.5830890914711936,0.49705950528297055,0.7937171585337564,0.3174595685367669,0.5041319609036268,0.5735859327472019,0.43551227637050627,0,Neutral,2
0.8798736305626519,0.7344470225239134,0.34485786756299913,0.19735531755214258,0.49191775982813457,0.1693220442561248,0.6293882681010632,0.6811554744215982,0.5574171398108667,0,Alkaline,1
0.6186283441623476,0.4582929001521815,0.1673835059085814,0.21143256036453245,0.18224657071817818,0.678229412025291,0.5643410852672703,0.7252916251739148,0.6449972016035994,0,Neutral,2
0.08311452302815381,0.13208897226077265,0.6478528199516463,0.7388064206521785,0.22701729294456374,0.5170820534087477,0.6627612971722254,0.45464695134963923,0.5965028262979748,0,Acidic,0
0.5256826666629965,0.524587371923643,0.532562174312427,0.5837669787286912,0.552314193496453,0.8374045367867358,0.4510607932401494,0.44981404187493984,0.3998207078863676,0,Neutral,2
0.493560368095855,0.9012425686303785,0.4357434009874159,0.7135401769632064,0.764861301445722,0.10955689915211503,0.4132064286864045,0.277347310905763,0.42575733016035233,0,Neutral,2
0.46687663660462275,0.3522622643928367,0.540031294410552,0.2991627902669995,0.2214902106710137,0.6265070213522366,0.33981189639796755,0.48251486621539913,0.46329372944539626,0,Neutral,2
0.3507152588762742,0.5187885635412891,0.6961488005042427,0.7219877641648191,0.6125146522407023,0.30996519311312826,0.2186313652242659,0.6580722383286759,0.6514327843154999,0,Acidic,0
0.4108665307017917,0.4013297633488194,0.6540849372733905,0.5753736254611101,0.5887190574011845,0.6070321034409949,0.38636956064339806,0.32398938943744676,0.7071289137400629,0,Neutral,2
0.22382105146495457,0.7235888174621367,0.8467734151178931,0.7283580968320438,0.8546178131468691,0.8411242969244974,0.3848466431969722,0.35937884631798117,0.23939715619111834,0,Acidic,0
0.45148715435263764,0.3187702501923929,0.24392642901949088,0.503046965840489,0.28363694844331366,0.19498612089364592,0.7319754344383436,0.4418221687730007,0.795015165535292,0,Neutral,2
0.3110854197345623,0.14440317928054835,0.3026053006269419,0.32116359855072657,0.08502280030539122,0.7470887747174793,0.3704242174323645,0.5145832328907554,0.5128436145594055,0,Acidic,0
0.8868100834209239,0.5294913076835589,0.20773173220949037,0.3729314392317525,0.3888628841939279,0.1286643801863398,0.5698354392537666,0.4987541771867183,0.2126867354121843,0,Alkaline,1
0.275738038915312,0.17615317924153362,0.36639264084895995,0.42365358874972797,0.2366771413410751,0.15705925322296338,0.46821071149264387,0.759950191827093,0.7898967272609139,0,Acidic,0
0.6127794026586469,0.36937558339999155,0.4091167315776948,0.5602425796540695,0.5312858642816649,0.37611559271518097,0.2041359813885521,0.6178391769105118,0.5462487816589326,0,Neutral,2
0.5811738657224709,0.9099272491840568,0.4097154534867248,0.3975097093579831,0.49191775982813457,0.41251379497326796,0.6226015090930379,0.3165149181144257,0.3573245453842253,0,Neutral,2
0.544893740802851,0.4257010060710885,0.3619888183094667,0.2718825543651963,0.3685699462332961,0.48265711582370324,0.5919681226337243,0.47480838993710356,0.6021895731074627,0,Neutral,2
0.853155782633911,0.06915052908852504,0.35594390156691386,0.15503673017831748,0.02308631377364989,0.6613719709260795,0.4283234325184095,0.6985324292336339,0.5540552023984056,0,Alkaline,1
